URL,Year,School,Conf,Class,Pos,G,Cmp,Att,Pct,Yds,Y/A,AY/A,TD,Int,Rate,0,1,2,3,4,5,6,7,8,9,10,11,12,13
https://www.sports-reference.com/cfb/players/kellen-moore-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/kellen-moore-1.html,,,,,,,,,,,,,,,,Boise State,WAC,FR,QB,13,281,405,69.4,3486,8.6,8.7,25,10,157.1
https://www.sports-reference.com/cfb/players/kellen-moore-1.html,,,,,,,,,,,,,,,,Boise State,WAC,SO,QB,14,277,431,64.3,3536,8.2,9.7,39,3,161.7
https://www.sports-reference.com/cfb/players/kellen-moore-1.html,,,,,,,,,,,,,,,,Boise State,WAC,JR,QB,13,273,383,71.3,3845,10.0,11.2,35,6,182.6
https://www.sports-reference.com/cfb/players/kellen-moore-1.html,,,,,,,,,,,,,,,,Boise State,MWC,SR,QB,13,326,439,74.3,3800,8.7,9.7,43,9,175.2
https://www.sports-reference.com/cfb/players/kellen-moore-1.html,,,,,,,,,,,,,,,,Boise State,1157,1658,69.8,14667,8.8,9.8,142,28,169.0,,,,
https://www.sports-reference.com/cfb/players/brock-osweiler-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brock-osweiler-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brock-osweiler-1.html,,,,,,,,,,,,,,,,Arizona State,Pac-10,FR,QB,6,24,55,43.6,249,4.5,3.6,2,2,86.4
https://www.sports-reference.com/cfb/players/brock-osweiler-1.html,,,,,,,,,,,,,,,,Arizona State,Pac-10,SO,QB,6,62,109,56.9,797,7.3,8.2,5,0,133.4
https://www.sports-reference.com/cfb/players/brock-osweiler-1.html,,,,,,,,,,,,,,,,Arizona State,Pac-12,JR,QB,13,326,516,63.2,4036,7.8,7.7,26,13,140.5
https://www.sports-reference.com/cfb/players/brock-osweiler-1.html,,,,,,,,,,,,,,,,Arizona State,412,680,60.6,5082,7.5,7.5,33,15,135.0,,,,
https://www.sports-reference.com/cfb/players/ryan-tannehill-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-tannehill-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-tannehill-1.html,,,,,,,,,,,,,,,,Texas A&M,Big 12,FR,WR,11,1,1,100.0,8,8.0,8.0,0,0,167.2
https://www.sports-reference.com/cfb/players/ryan-tannehill-1.html,,,,,,,,,,,,,,,,Texas A&M,Big 12,SO,WR,13,4,8,50.0,60,7.5,7.5,0,0,113.0
https://www.sports-reference.com/cfb/players/ryan-tannehill-1.html,,,,,,,,,,,,,,,,Texas A&M,Big 12,JR,QB,13,152,234,65.0,1638,7.0,7.0,13,6,137.0
https://www.sports-reference.com/cfb/players/ryan-tannehill-1.html,,,,,,,,,,,,,,,,Texas A&M,Big 12,SR,QB,13,327,531,61.6,3744,7.1,6.9,29,15,133.2
https://www.sports-reference.com/cfb/players/ryan-tannehill-1.html,,,,,,,,,,,,,,,,Texas A&M,484,774,62.5,5450,7.0,6.9,42,21,134.2,,,,
https://www.sports-reference.com/cfb/players/brandon-weeden-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-weeden-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/brandon-weeden-1.html,,,,,,,,,,,,,,,,Oklahoma State,Big 12,FR,QB,1,1,3,33.3,8,2.7,2.7,0,0,55.7
https://www.sports-reference.com/cfb/players/brandon-weeden-1.html,,,,,,,,,,,,,,,,Oklahoma State,Big 12,SO,QB,3,15,24,62.5,248,10.3,11.8,4,1,196.0
https://www.sports-reference.com/cfb/players/brandon-weeden-1.html,,,,,,,,,,,,,,,,Oklahoma State,Big 12,JR,QB,13,342,511,66.9,4277,8.4,8.6,34,13,154.1
https://www.sports-reference.com/cfb/players/brandon-weeden-1.html,,,,,,,,,,,,,,,,Oklahoma State,Big 12,SR,QB,13,409,565,72.4,4727,8.4,8.6,37,13,159.7
https://www.sports-reference.com/cfb/players/brandon-weeden-1.html,,,,,,,,,,,,,,,,Oklahoma State,767,1103,69.5,9260,8.4,8.7,75,27,157.6,,,,
https://www.sports-reference.com/cfb/players/russell-wilson-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/russell-wilson-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/russell-wilson-1.html,,,,,,,,,,,,,,,,North Carolina State,ACC,FR,QB,11,150,275,54.5,1955,7.1,8.2,17,1,133.9
https://www.sports-reference.com/cfb/players/russell-wilson-1.html,,,,,,,,,,,,,,,,North Carolina State,ACC,SO,QB,12,224,378,59.3,3027,8.0,8.3,31,11,147.8
https://www.sports-reference.com/cfb/players/russell-wilson-1.html,,,,,,,,,,,,,,,,North Carolina State,ACC,JR,QB,13,308,527,58.4,3563,6.8,6.6,28,14,127.5
https://www.sports-reference.com/cfb/players/russell-wilson-1.html,,,,,,,,,,,,,,,,Wisconsin,Big Ten,SR,QB,14,225,309,72.8,3175,10.3,11.8,33,4,191.8
https://www.sports-reference.com/cfb/players/russell-wilson-1.html,,,,,,,,,,,,,,,,Overall,907,1489,60.9,11720,7.9,8.4,109,30,147.2,,,,
https://www.sports-reference.com/cfb/players/russell-wilson-1.html,,,,,,,,,,,,,,,,North Carolina State,682,1180,57.8,8545,7.2,7.5,76,26,135.5,,,,
https://www.sports-reference.com/cfb/players/russell-wilson-1.html,,,,,,,,,,,,,,,,Wisconsin,225,309,72.8,3175,10.3,11.8,33,4,191.8,,,,
https://www.sports-reference.com/cfb/players/james-vandenberg-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-vandenberg-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/james-vandenberg-1.html,,,,,,,,,,,,,,,,Iowa,Big Ten,FR,QB,4,42,87,48.3,470,5.4,3.3,2,5,89.7
https://www.sports-reference.com/cfb/players/james-vandenberg-1.html,,,,,,,,,,,,,,,,Iowa,Big Ten,SO,QB,3,5,8,62.5,45,5.6,8.1,1,0,151.0
https://www.sports-reference.com/cfb/players/james-vandenberg-1.html,,,,,,,,,,,,,,,,Iowa,Big Ten,JR,QB,13,237,404,58.7,3022,7.5,7.9,25,7,138.5
https://www.sports-reference.com/cfb/players/james-vandenberg-1.html,,,,,,,,,,,,,,,,Iowa,Big Ten,SR,QB,12,223,389,57.3,2249,5.8,5.2,7,8,107.7
https://www.sports-reference.com/cfb/players/james-vandenberg-1.html,,,,,,,,,,,,,,,,Iowa,507,888,57.1,5786,6.5,6.3,35,20,120.3,,,,
https://www.sports-reference.com/cfb/players/matt-barkley-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-barkley-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-barkley-1.html,,,,,,,,,,,,,,,,USC,Pac-10,FR,QB,12,211,352,59.9,2735,7.8,6.8,15,14,131.3
https://www.sports-reference.com/cfb/players/matt-barkley-1.html,,,,,,,,,,,,,,,,USC,Pac-10,SO,QB,12,236,377,62.6,2791,7.4,7.4,26,12,141.2
https://www.sports-reference.com/cfb/players/matt-barkley-1.html,,,,,,,,,,,,,,,,USC,Pac-12,JR,QB,12,308,446,69.1,3528,7.9,9.0,39,7,161.2
https://www.sports-reference.com/cfb/players/matt-barkley-1.html,,,,,,,,,,,,,,,,USC,Pac-12,SR,QB,11,246,387,63.6,3273,8.5,8.6,36,15,157.6
https://www.sports-reference.com/cfb/players/matt-barkley-1.html,,,,,,,,,,,,,,,,USC,1001,1562,64.1,12327,7.9,8.0,116,48,148.7,,,,
https://www.sports-reference.com/cfb/players/tyler-bray-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-bray-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-bray-1.html,,,,,,,,,,,,,,,,Tennessee,SEC,FR,QB,9,125,224,55.8,1849,8.3,7.9,18,10,142.7
https://www.sports-reference.com/cfb/players/tyler-bray-1.html,,,,,,,,,,,,,,,,Tennessee,SEC,SO,QB,7,147,247,59.5,1983,8.0,8.3,17,6,144.8
https://www.sports-reference.com/cfb/players/tyler-bray-1.html,,,,,,,,,,,,,,,,Tennessee,SEC,JR,QB,12,268,451,59.4,3612,8.0,8.3,34,12,146.3
https://www.sports-reference.com/cfb/players/tyler-bray-1.html,,,,,,,,,,,,,,,,Tennessee,540,922,58.6,7444,8.1,8.2,69,28,145.0,,,,
https://www.sports-reference.com/cfb/players/colby-cameron-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/colby-cameron-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/colby-cameron-1.html,,,,,,,,,,,,,,,,Louisiana Tech,WAC,FR,QB,5,14,26,53.8,142,5.5,5.5,0,0,99.7
https://www.sports-reference.com/cfb/players/colby-cameron-1.html,,,,,,,,,,,,,,,,Louisiana Tech,WAC,SO,QB,10,54,91,59.3,461,5.1,2.8,1,5,94.5
https://www.sports-reference.com/cfb/players/colby-cameron-1.html,,,,,,,,,,,,,,,,Louisiana Tech,WAC,JR,QB,7,118,215,54.9,1667,7.8,8.3,13,3,137.2
https://www.sports-reference.com/cfb/players/colby-cameron-1.html,,,,,,,,,,,,,,,,Louisiana Tech,WAC,SR,QB,12,359,522,68.8,4147,7.9,8.7,31,5,153.2
https://www.sports-reference.com/cfb/players/colby-cameron-1.html,,,,,,,,,,,,,,,,Louisiana Tech,545,854,63.8,6417,7.5,7.9,45,13,141.3,,,,
https://www.sports-reference.com/cfb/players/zac-dysert-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zac-dysert-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/zac-dysert-1.html,,,,,,,,,,,,,,,,Miami (OH),MAC,FR,QB,11,247,401,61.6,2611,6.5,5.3,12,16,118.2
https://www.sports-reference.com/cfb/players/zac-dysert-1.html,,,,,,,,,,,,,,,,Miami (OH),MAC,SO,QB,11,222,343,64.7,2406,7.0,6.2,13,12,129.2
https://www.sports-reference.com/cfb/players/zac-dysert-1.html,,,,,,,,,,,,,,,,Miami (OH),MAC,JR,QB,12,295,448,65.8,3513,7.8,7.8,23,11,143.7
https://www.sports-reference.com/cfb/players/zac-dysert-1.html,,,,,,,,,,,,,,,,Miami (OH),MAC,SR,QB,12,302,480,62.9,3483,7.3,7.2,25,12,136.1
https://www.sports-reference.com/cfb/players/zac-dysert-1.html,,,,,,,,,,,,,,,,Miami (OH),1066,1672,63.8,12013,7.2,6.7,73,51,132.4,,,,
https://www.sports-reference.com/cfb/players/mike-glennon-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-glennon-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/mike-glennon-1.html,,,,,,,,,,,,,,,,North Carolina State,ACC,FR,QB,7,24,39,61.5,248,6.4,4.6,1,2,113.2
https://www.sports-reference.com/cfb/players/mike-glennon-1.html,,,,,,,,,,,,,,,,North Carolina State,ACC,SO,QB,3,9,13,69.2,78,6.0,6.0,0,0,119.6
https://www.sports-reference.com/cfb/players/mike-glennon-1.html,,,,,,,,,,,,,,,,North Carolina State,ACC,JR,QB,13,283,453,62.5,3054,6.7,6.9,31,12,136.4
https://www.sports-reference.com/cfb/players/mike-glennon-1.html,,,,,,,,,,,,,,,,North Carolina State,ACC,SR,QB,13,330,564,58.5,4031,7.1,6.9,31,17,130.7
https://www.sports-reference.com/cfb/players/mike-glennon-1.html,,,,,,,,,,,,,,,,North Carolina State,646,1069,60.4,7411,6.9,6.8,63,31,132.3,,,,
https://www.sports-reference.com/cfb/players/landry-jones-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/landry-jones-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/landry-jones-1.html,,,,,,,,,,,,,,,,Oklahoma,Big 12,FR,QB,13,261,449,58.1,3198,7.1,6.9,26,14,130.8
https://www.sports-reference.com/cfb/players/landry-jones-1.html,,,,,,,,,,,,,,,,Oklahoma,Big 12,SO,QB,14,405,617,65.6,4718,7.6,8.0,38,12,146.3
https://www.sports-reference.com/cfb/players/landry-jones-1.html,,,,,,,,,,,,,,,,Oklahoma,Big 12,JR,QB,13,355,562,63.2,4463,7.9,7.8,29,15,141.6
https://www.sports-reference.com/cfb/players/landry-jones-1.html,,,,,,,,,,,,,,,,Oklahoma,Big 12,SR,QB,13,367,555,66.1,4267,7.7,7.9,30,11,144.6
https://www.sports-reference.com/cfb/players/landry-jones-1.html,,,,,,,,,,,,,,,,Oklahoma,1388,2183,63.6,16646,7.6,7.7,123,52,141.5,,,,
https://www.sports-reference.com/cfb/players/collin-klein-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/collin-klein-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/collin-klein-1.html,,,,,,,,,,,,,,,,Kansas State,Big 12,FR,QB,12,1,1,100.0,27,27.0,27.0,0,0,326.8
https://www.sports-reference.com/cfb/players/collin-klein-1.html,,,,,,,,,,,,,,,,Kansas State,Big 12,SO,QB,10,11,18,61.1,138,7.7,8.8,1,0,143.8
https://www.sports-reference.com/cfb/players/collin-klein-1.html,,,,,,,,,,,,,,,,Kansas State,Big 12,JR,QB,13,161,281,57.3,1918,6.8,6.8,13,6,125.6
https://www.sports-reference.com/cfb/players/collin-klein-1.html,,,,,,,,,,,,,,,,Kansas State,Big 12,SR,QB,13,197,304,64.8,2641,8.7,8.4,16,9,149.2
https://www.sports-reference.com/cfb/players/collin-klein-1.html,,,,,,,,,,,,,,,,Kansas State,370,604,61.3,4724,7.8,7.7,30,15,138.4,,,,
https://www.sports-reference.com/cfb/players/ej-manuel-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ej-manuel-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ej-manuel-1.html,,,,,,,,,,,,,,,,Florida State,ACC,FR,QB,7,69,106,65.1,817,7.7,5.5,2,6,124.7
https://www.sports-reference.com/cfb/players/ej-manuel-1.html,,,,,,,,,,,,,,,,Florida State,ACC,SO,QB,10,65,93,69.9,861,9.3,8.2,4,4,153.3
https://www.sports-reference.com/cfb/players/ej-manuel-1.html,,,,,,,,,,,,,,,,Florida State,ACC,JR,QB,12,203,311,65.3,2666,8.6,8.6,18,8,151.2
https://www.sports-reference.com/cfb/players/ej-manuel-1.html,,,,,,,,,,,,,,,,Florida State,ACC,SR,QB,14,263,387,68.0,3397,8.8,8.8,23,10,156.1
https://www.sports-reference.com/cfb/players/ej-manuel-1.html,,,,,,,,,,,,,,,,Florida State,600,897,66.9,7741,8.6,8.3,47,28,150.4,,,,
https://www.sports-reference.com/cfb/players/ryan-nassib-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-nassib-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/ryan-nassib-1.html,,,,,,,,,,,,,,,,Syracuse,Big East,SO,QB,9,36,68,52.9,422,6.2,6.4,3,1,116.7
https://www.sports-reference.com/cfb/players/ryan-nassib-1.html,,,,,,,,,,,,,,,,Syracuse,Big East,JR,QB,13,202,358,56.4,2334,6.5,6.6,19,8,124.2
https://www.sports-reference.com/cfb/players/ryan-nassib-1.html,,,,,,,,,,,,,,,,Syracuse,Big East,SR,QB,12,259,415,62.4,2685,6.5,6.6,22,9,129.9
https://www.sports-reference.com/cfb/players/ryan-nassib-1.html,,,,,,,,,,,,,,,,Syracuse,Big East,SR,QB,13,294,471,62.4,3749,8.0,8.1,26,10,143.3
https://www.sports-reference.com/cfb/players/ryan-nassib-1.html,,,,,,,,,,,,,,,,Syracuse,791,1312,60.3,9190,7.0,7.1,70,28,132.5,,,,
https://www.sports-reference.com/cfb/players/sean-renfree-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-renfree-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/sean-renfree-1.html,,,,,,,,,,,,,,,,Duke,ACC,FR,QB,6,34,50,68.0,330,6.6,6.4,4,2,141.8
https://www.sports-reference.com/cfb/players/sean-renfree-1.html,,,,,,,,,,,,,,,,Duke,ACC,SO,QB,12,285,464,61.4,3131,6.7,5.7,14,17,120.7
https://www.sports-reference.com/cfb/players/sean-renfree-1.html,,,,,,,,,,,,,,,,Duke,ACC,JR,QB,12,282,434,65.0,2891,6.7,6.2,14,11,126.5
https://www.sports-reference.com/cfb/players/sean-renfree-1.html,,,,,,,,,,,,,,,,Duke,ACC,SR,QB,12,297,441,67.3,3113,7.1,6.9,19,10,136.3
https://www.sports-reference.com/cfb/players/sean-renfree-1.html,,,,,,,,,,,,,,,,Duke,898,1389,64.7,9465,6.8,6.3,51,40,128.2,,,,
https://www.sports-reference.com/cfb/players/matt-scott-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-scott-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/matt-scott-1.html,,,,,,,,,,,,,,,,Arizona,Pac-10,FR,QB,6,7,11,63.6,84,7.6,9.5,1,0,157.8
https://www.sports-reference.com/cfb/players/matt-scott-1.html,,,,,,,,,,,,,,,,Arizona,Pac-10,SO,QB,9,41,72,56.9,441,6.1,4.5,1,3,104.6
https://www.sports-reference.com/cfb/players/matt-scott-1.html,,,,,,,,,,,,,,,,Arizona,Pac-10,JR,QB,7,66,93,71.0,776,8.3,8.2,4,2,151.0
https://www.sports-reference.com/cfb/players/matt-scott-1.html,,,,,,,,,,,,,,,,Arizona,Pac-12,SR,QB,12,301,499,60.3,3620,7.3,7.1,27,14,133.5
https://www.sports-reference.com/cfb/players/matt-scott-1.html,,,,,,,,,,,,,,,,Arizona,415,675,61.5,4921,7.3,7.0,33,19,133.2,,,,
https://www.sports-reference.com/cfb/players/geno-smith-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/geno-smith-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/geno-smith-1.html,,,,,,,,,,,,,,,,West Virginia,Big East,FR,QB,5,32,49,65.3,309,6.3,5.8,1,1,120.9
https://www.sports-reference.com/cfb/players/geno-smith-1.html,,,,,,,,,,,,,,,,West Virginia,Big East,SO,QB,13,241,372,64.8,2763,7.4,7.9,24,7,144.7
https://www.sports-reference.com/cfb/players/geno-smith-1.html,,,,,,,,,,,,,,,,West Virginia,Big East,JR,QB,13,346,526,65.8,4385,8.3,8.9,31,7,152.6
https://www.sports-reference.com/cfb/players/geno-smith-1.html,,,,,,,,,,,,,,,,West Virginia,Big 12,SR,QB,13,369,518,71.2,4205,8.1,9.2,42,6,163.9
https://www.sports-reference.com/cfb/players/geno-smith-1.html,,,,,,,,,,,,,,,,West Virginia,988,1465,67.4,11662,8.0,8.7,98,21,153.5,,,,
https://www.sports-reference.com/cfb/players/tyler-wilson-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-wilson-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tyler-wilson-1.html,,,,,,,,,,,,,,,,Arkansas,SEC,FR,QB,2,11,22,50.0,69,3.1,0.0,1,2,73.2
https://www.sports-reference.com/cfb/players/tyler-wilson-1.html,,,,,,,,,,,,,,,,Arkansas,SEC,FR,QB,5,22,36,61.1,218,6.1,4.7,2,2,119.2
https://www.sports-reference.com/cfb/players/tyler-wilson-1.html,,,,,,,,,,,,,,,,Arkansas,SEC,SO,QB,6,34,51,66.7,453,8.9,7.8,4,3,155.4
https://www.sports-reference.com/cfb/players/tyler-wilson-1.html,,,,,,,,,,,,,,,,Arkansas,SEC,JR,QB,13,277,438,63.2,3638,8.3,8.8,24,6,148.4
https://www.sports-reference.com/cfb/players/tyler-wilson-1.html,,,,,,,,,,,,,,,,Arkansas,SEC,SR,QB,11,249,401,62.1,3387,8.4,8.0,21,13,143.8
https://www.sports-reference.com/cfb/players/tyler-wilson-1.html,,,,,,,,,,,,,,,,Arkansas,593,948,62.6,7765,8.2,8.1,52,26,144.0,,,,
https://www.sports-reference.com/cfb/players/blake-bortles-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/blake-bortles-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/blake-bortles-1.html,,,,,,,,,,,,,,,,UCF,CUSA,FR,QB,10,75,110,68.2,958,8.7,8.6,6,3,153.9
https://www.sports-reference.com/cfb/players/blake-bortles-1.html,,,,,,,,,,,,,,,,UCF,CUSA,SO,QB,14,251,399,62.9,3059,7.7,8.1,25,7,144.5
https://www.sports-reference.com/cfb/players/blake-bortles-1.html,,,,,,,,,,,,,,,,UCF,American,JR,QB,13,259,382,67.8,3581,9.4,9.6,25,9,163.4
https://www.sports-reference.com/cfb/players/blake-bortles-1.html,,,,,,,,,,,,,,,,UCF,585,891,65.7,7598,8.5,8.8,56,19,153.8,,,,
https://www.sports-reference.com/cfb/players/tajh-boyd-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tajh-boyd-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/tajh-boyd-1.html,,,,,,,,,,,,,,,,Clemson,ACC,FR,QB,7,33,63,52.4,329,5.2,4.3,4,3,107.7
https://www.sports-reference.com/cfb/players/tajh-boyd-1.html,,,,,,,,,,,,,,,,Clemson,ACC,SO,QB,14,298,499,59.7,3828,7.7,7.9,33,12,141.2
https://www.sports-reference.com/cfb/players/tajh-boyd-1.html,,,,,,,,,,,,,,,,Clemson,ACC,JR,QB,13,287,427,67.2,3896,9.1,9.4,36,13,165.6
https://www.sports-reference.com/cfb/players/tajh-boyd-1.html,,,,,,,,,,,,,,,,Clemson,ACC,SR,QB,13,283,413,68.5,3851,9.3,9.8,34,11,168.7
https://www.sports-reference.com/cfb/players/tajh-boyd-1.html,,,,,,,,,,,,,,,,Clemson,901,1402,64.3,11904,8.5,8.8,107,39,155.2,,,,
https://www.sports-reference.com/cfb/players/teddy-bridgewater-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/teddy-bridgewater-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/teddy-bridgewater-1.html,,,,,,,,,,,,,,,,Louisville,Big East,FR,QB,13,191,296,64.5,2129,7.2,6.3,14,12,132.4
https://www.sports-reference.com/cfb/players/teddy-bridgewater-1.html,,,,,,,,,,,,,,,,Louisville,Big East,SO,QB,13,287,419,68.5,3718,8.9,9.3,27,8,160.5
https://www.sports-reference.com/cfb/players/teddy-bridgewater-1.html,,,,,,,,,,,,,,,,Louisville,American,JR,QB,13,303,427,71.0,3970,9.3,10.3,31,4,171.1
https://www.sports-reference.com/cfb/players/teddy-bridgewater-1.html,,,,,,,,,,,,,,,,Louisville,781,1142,68.4,9817,8.6,8.9,72,24,157.2,,,,
https://www.sports-reference.com/cfb/players/derek-carr-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-carr-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/derek-carr-1.html,,,,,,,,,,,,,,,,Fresno State,WAC,FR,QB,5,10,14,71.4,112,8.0,8.0,0,0,138.6
https://www.sports-reference.com/cfb/players/derek-carr-1.html,,,,,,,,,,,,,,,,Fresno State,WAC,SO,QB,13,279,446,62.6,3544,7.9,8.2,26,9,144.5
https://www.sports-reference.com/cfb/players/derek-carr-1.html,,,,,,,,,,,,,,,,Fresno State,MWC,JR,QB,13,344,511,67.3,4104,8.0,8.9,37,7,155.9
https://www.sports-reference.com/cfb/players/derek-carr-1.html,,,,,,,,,,,,,,,,Fresno State,MWC,SR,QB,13,454,659,68.9,5083,7.7,8.7,50,8,156.3
https://www.sports-reference.com/cfb/players/derek-carr-1.html,,,,,,,,,,,,,,,,Fresno State,1087,1630,66.7,12843,7.9,8.6,113,24,152.8,,,,
https://www.sports-reference.com/cfb/players/david-fales-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-fales-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/david-fales-1.html,,,,,,,,,,,,,,,,San Jose State,WAC,JR,QB,13,327,451,72.5,4193,9.3,9.9,33,9,170.8
https://www.sports-reference.com/cfb/players/david-fales-1.html,,,,,,,,,,,,,,,,San Jose State,MWC,SR,QB,12,312,487,64.1,4189,8.6,8.8,33,13,153.3
https://www.sports-reference.com/cfb/players/david-fales-1.html,,,,,,,,,,,,,,,,San Jose State,639,938,68.1,8382,8.9,9.3,66,22,161.7,,,,
https://www.sports-reference.com/cfb/players/jordan-lynch-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordan-lynch-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/jordan-lynch-1.html,,,,,,,,,,,,,,,,Northern Illinois,MAC,FR,QB,9,4,6,66.7,13,2.2,5.5,1,0,139.9
https://www.sports-reference.com/cfb/players/jordan-lynch-1.html,,,,,,,,,,,,,,,,Northern Illinois,MAC,SO,QB,13,15,20,75.0,166,8.3,9.3,1,0,161.2
https://www.sports-reference.com/cfb/players/jordan-lynch-1.html,,,,,,,,,,,,,,,,Northern Illinois,MAC,JR,QB,14,237,394,60.2,3138,8.0,8.5,25,6,144.9
https://www.sports-reference.com/cfb/players/jordan-lynch-1.html,,,,,,,,,,,,,,,,Northern Illinois,MAC,SR,QB,14,253,404,62.6,2892,7.2,7.5,24,8,138.4
https://www.sports-reference.com/cfb/players/jordan-lynch-1.html,,,,,,,,,,,,,,,,Northern Illinois,509,824,61.8,6209,7.5,8.0,51,14,142.1,,,,
https://www.sports-reference.com/cfb/players/johnny-manziel-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/johnny-manziel-1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sports-reference.com/cfb/players/johnny-manziel-1.html,,,,,,,,,,,,,,,,Texas A&M,SEC,FR,QB,13,295,434,68.0,3706,8.5,8.8,26,9,155.3
https://www.sports-reference.com/cfb/players/johnny-manziel-1.html,,,,,,,,,,,,,,,,Texas A&M,SEC,SO,QB,13,300,429,69.9,4114,9.6,10.0,37,13,172.9
