college_stats_link,School,Conf,Class,Pos,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotYds,TotAvg,TotTD
https://www.sports-reference.com/cfb/players/bernard-berrian-1.html,Fresno State,WAC,,WR,8,5,53,10.6,1,,,,,5,53,10.6
https://www.sports-reference.com/cfb/players/bernard-berrian-1.html,Fresno State,WAC,SO,WR,9,36,543,15.1,4,1,2,2.0,0,37,545,14.7
https://www.sports-reference.com/cfb/players/bernard-berrian-1.html,Fresno State,WAC,JR,WR,14,85,1364,16.0,13,7,91,13.0,0,92,1455,15.8
https://www.sports-reference.com/cfb/players/bernard-berrian-1.html,Fresno State,WAC,SR,WR,1,2,54,27.0,1,,,,,2,54,27.0
https://www.sports-reference.com/cfb/players/bernard-berrian-1.html,Fresno State,WAC,SR,WR,14,63,668,10.6,4,13,171,13.2,2,76,839,11.0
https://www.sports-reference.com/cfb/players/drew-carter-1.html,Ohio State,Big Ten,FR,WR,11,6,75,12.5,0,,,,,6,75,12.5
https://www.sports-reference.com/cfb/players/drew-carter-1.html,Ohio State,Big Ten,SR,WR,13,10,147,14.7,0,,,,,10,147,14.7
https://www.sports-reference.com/cfb/players/drew-carter-1.html,Ohio State,Big Ten,SR,WR,8,25,410,16.4,1,2,13,6.5,0,27,423,15.7
https://www.sports-reference.com/cfb/players/michael-clayton-1.html,LSU,SEC,FR,WR,12,47,754,16.0,6,2,35,17.5,1,49,789,16.1
https://www.sports-reference.com/cfb/players/michael-clayton-1.html,LSU,SEC,SO,WR,13,57,749,13.1,5,1,3,3.0,0,58,752,13.0
https://www.sports-reference.com/cfb/players/michael-clayton-1.html,LSU,SEC,JR,WR,14,78,1079,13.8,10,3,25,8.3,0,81,1104,13.6
https://www.sports-reference.com/cfb/players/keary-colbert-1.html,USC,Pac-10,FR,WR,12,33,480,14.5,3,,,,,33,480,14.5
https://www.sports-reference.com/cfb/players/keary-colbert-1.html,USC,Pac-10,FR,WR,12,34,442,13.0,2,1,9,9.0,0,35,451,12.9
https://www.sports-reference.com/cfb/players/keary-colbert-1.html,USC,Pac-10,JR,WR,13,71,1029,14.5,5,2,36,18.0,1,73,1065,14.6
https://www.sports-reference.com/cfb/players/keary-colbert-1.html,USC,Pac-10,SR,WR,13,69,1013,14.7,9,3,29,9.7,0,72,1042,14.5
https://www.sports-reference.com/cfb/players/terrance-copper-1.html,East Carolina,CUSA,FR,WR,11,9,187,20.8,1,2,13,6.5,0,11,200,18.2
https://www.sports-reference.com/cfb/players/terrance-copper-1.html,East Carolina,CUSA,SO,WR,11,13,204,15.7,0,9,49,5.4,1,22,253,11.5
https://www.sports-reference.com/cfb/players/terrance-copper-1.html,East Carolina,CUSA,JR,WR,12,30,395,13.2,0,2,-4,-2.0,0,32,391,12.2
https://www.sports-reference.com/cfb/players/terrance-copper-1.html,East Carolina,CUSA,SR,WR,12,87,897,10.3,2,3,14,4.7,0,90,911,10.1
https://www.sports-reference.com/cfb/players/jerricho-cotchery-1.html,North Carolina State,ACC,FR,WR,10,6,75,12.5,0,1,5,5.0,0,7,80,11.4
https://www.sports-reference.com/cfb/players/jerricho-cotchery-1.html,North Carolina State,ACC,SO,WR,11,41,483,11.8,4,6,57,9.5,1,47,540,11.5
https://www.sports-reference.com/cfb/players/jerricho-cotchery-1.html,North Carolina State,ACC,JR,WR,14,67,1192,17.8,7,4,8,2.0,0,71,1200,16.9
